# size thread(s) cpu-cycles node-loads node-load-misses node-stores node-store-misses node-prefetches node-prefetch-misses offcore_response.all_demand_mlc_pref_reads.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.local_dram offcore_response.demand_data_rd.llc_miss.local_dram offcore_response.pf_l2_data_rd.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_dram offcore_response.pf_l2_data_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_hit_forward offcore_response.demand_data_rd.llc_miss.remote_hitm mem_load_uops_llc_miss_retired.local_dram mem_load_uops_llc_miss_retired.remote_dram
131072 48 2577503869050 3676763 3128496 20504181 9249523 2633326 2029206 2448562 3591 498892 215062 9622 496103 344709 549257 1693025 221 60088
131072 52 2930394201843 3847607 3314346 22420998 9970200 2577909 2010599 2660393 4296 523561 224782 12044 515091 343660 566356 1747672 194 57050
131072 56 3289684412750 3901407 3415758 24365916 11146444 2704412 2220751 2699892 2314 573501 275094 12580 706209 429162 564713 1816302 193 52436
131072 60 3687351494886 4037978 3513734 26132749 11861362 2637759 2111484 2735647 3953 600276 344002 11040 835826 465583 581224 1936444 239 56456
131072 64 4115881874575 4205724 3364116 27260864 13098432 2425053 1944002 2214047 2300 550124 309308 14893 813537 612261 486564 1740670 171 60778
262144 1 44341726166 119765 109166 148263 34817 3133 2965 7377 3 2443 497 216 146 76 4053 5425 0 32
262144 4 177605516802 747295 655218 692308 353522 84016 74031 47032 40 6737 1478 294 1688 202 121974 206224 17 2523
262144 8 355150774028 1059122 1037194 1767251 710032 170548 137398 226440 118 24525 4835 435 5994 5931 234905 309771 69 2714
262144 12 532653979939 1262459 1311851 2867716 1116741 391076 224023 352539 147 44917 3990 1436 6779 5023 281998 443101 62 4240
262144 16 710251038409 1475249 1475872 4106003 1447874 569480 410080 560798 780 71691 5868 1572 10378 7638 344526 526193 135 6287
262144 20 887624804227 1648721 1637717 5197249 1826884 660101 514911 785512 1022 138077 11225 1581 13782 9683 398744 690480 115 7894
262144 24 1065231971416 1659458 1671387 6498543 2139229 722986 588919 949724 781 221242 74919 3889 98317 52858 371255 750039 169 5939
262144 28 1243434270276 2369235 2225145 7123216 2580274 758038 551426 1041086 812 228396 102262 2931 243030 56847 352880 1057310 181 9196
262144 32 1430532834696 2368000 2283088 8722718 3101565 859123 587891 1175565 592 254772 118858 3803 411280 214740 338049 1252658 221 14028
262144 36 1710539305414 2474613 2326511 9937369 3729584 946302 690448 1309020 541 293378 137796 5559 342578 279993 378893 1323726 134 22054
262144 40 1996966220238 2723016 2594896 11219435 4360169 1025864 777748 1401899 997 315594 138569 5501 407644 313255 393870 1361758 73 34970
262144 44 2286311271252 2975161 2738135 12561033 5027723 1289709 895153 1566140 1098 314841 163226 5284 414758 297469 416560 1403113 76 48773
262144 48 2577825349804 3542897 3151986 13669333 5539623 1356756 1005217 1755209 1674 374791 169683 12403 395650 328016 446271 1567073 173 53741
262144 52 2929100616820 3997163 3564457 14945378 6156760 1533821 1164019 1842632 2402 379812 166528 8476 441034 288967 437177 1571236 138 60179
262144 56 3289846559593 3835939 3501045 16512632 6925938 1739856 1255728 1945140 1327 371775 198032 9840 497242 389136 425688 1638774 120 56767
262144 60 3685108751852 4356243 3814126 17317140 7248899 1851596 1345573 1989251 1084 416857 216164 14517 500238 404375 446945 1682789 113 54878
262144 64 4114441959437 3771672 3475209 18743602 8019783 2168135 1364987 1772909 4394 472947 342677 16992 488103 353184 353425 1468678 112 47120
524288 1 44323748933 132282 126021 121952 37281 5148 3638 9066 3 1908 666 6 129 40 8088 9242 0 46
524288 4 177510609942 702570 595876 444248 213742 62141 55620 25915 48 2850 416 259 1684 770 96055 146250 12 1661
524288 8 355163005563 1122843 1146839 1296359 466644 144008 164366 175780 33 11786 5584 1060 3636 658 199652 220155 58 2782
524288 12 532731896968 1327358 1454186 2305146 785097 294714 194807 278761 137 24012 3649 1032 2406 535 237640 357074 66 3586
524288 16 710362651540 1298974 1597942 3596374 1078422 455482 211985 369914 220 36220 5570 823 2660 16725 309358 480060 86 5642
524288 20 887565774404 1724453 1897280 4473408 1379132 538626 315838 551895 1032 62703 14926 3706 15738 16200 366795 609723 19 3326
524288 24 1065475507826 1571648 1855820 5764752 1985083 841897 540236 831982 2308 109000 42478 1083 26490 29394 351584 663228 44 4156
524288 28 1244126096229 2042143 2089465 6427228 2286426 768591 563717 957970 476 171695 74868 5109 61627 38714 329767 833547 41 5639
524288 32 1427351238979 1926716 2026157 7235966 2814859 1018547 628001 1108324 641 241647 135344 9079 213885 54379 280199 897631 94 5124
524288 36 1710784318103 2491313 2559375 8324850 3072684 1051759 649222 1245587 769 291303 219100 11961 282623 93910 321443 985266 64 5243
524288 40 1998538458804 2548246 2589852 8927133 3537837 1355215 782698 1534675 1637 353442 348958 9782 393045 112092 355122 1083060 51 3875
524288 44 2286273363546 2412783 2412593 9680223 3851265 1708353 924323 2032308 2696 427430 676716 14443 537285 279224 382844 1210396 75 19454
524288 48 2576049260851 3093722 2674803 10744864 4065751 3616995 992573 4102339 8037 687702 2418599 23978 527760 368322 372198 1340137 98 31762
524288 52 2928007613955 3579950 2942996 11424815 4094410 4141054 1263825 4921324 13055 935302 2825655 39658 602341 411359 379685 1393665 194 43534
